left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	equiv_clique_size
http://purl.obolibrary.org/obo/ICD10_H90.0	Conductive hearing loss, bilateral	HP:0008513	Bilateral conductive hearing impairment	label	hasExactSynonym	Conductive hearing loss, bilateral	Bilateral conductive hearing loss	76.5	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q06.4	Hydromyelia	HP:0100565	Hydromyelia	label	label	Hydromyelia	Hydromyelia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D72.822	Plasmacytosis	HP:0030150	Plasmacytosis	label	label	Plasmacytosis	Plasmacytosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_S53.0	Dislocation of radial head	HP:0003083	Dislocated radial head	label	hasExactSynonym	Dislocation of radial head	Dislocation of radial head	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K56.1	Intussusception	HP:0002576	Intussusception	label	label	Intussusception	Intussusception	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G00	meningitis	HP:0001287	Meningitis	label	label	meningitis	Meningitis	100.0	1.0	1.0	2	0.5	3
http://purl.obolibrary.org/obo/ICD10_L72.0	Epidermal cyst	HP:0200040	Epidermal cyst	label	label	Epidermal cyst	Epidermal cyst	100.0	1.0	0.5	0	0.6666666666666666	3
http://purl.obolibrary.org/obo/ICD10_R15.2	Fecal urgency	HP:0012701	Bowel urgency	label	hasExactSynonym	Fecal urgency	Fecal urgency	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_O41.0	Oligohydramnios	HP:0001562	Oligohydramnios	label	label	Oligohydramnios	Oligohydramnios	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_K25	gastric ulcer	HP:0002592	Gastric ulcer	label	label	gastric ulcer	Gastric ulcer	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E83.51	Hypocalcemia	HP:0002901	Hypocalcemia	label	label	Hypocalcemia	Hypocalcemia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G03	meningitis	HP:0001287	Meningitis	label	label	meningitis	Meningitis	100.0	1.0	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_E05.2	Thyrotoxicosis with toxic multinodular goitre	HP:0011785	Thyrotoxicosis with toxic multinodular goitre	label	label	Thyrotoxicosis with toxic multinodular goitre	Thyrotoxicosis with toxic multinodular goitre	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q31.4	Congenital laryngeal stridor	HP:0004886	Congenital laryngeal stridor	label	label	Congenital laryngeal stridor	Congenital laryngeal stridor	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_C88.0	Waldenstrom macroglobulinemia	HP:0005508	Monoclonal immunoglobulin M proteinemia	label	hasRelatedSynonym	Waldenstrom macroglobulinemia	Waldenstrom macroglobulinemia	50.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_F63.3	Trichotillomania	HP:0012167	Hair-pulling	label	hasExactSynonym	Trichotillomania	Trichotillomania	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E71.111	3-methylglutaconic aciduria	HP:0003535	3-Methylglutaconic aciduria	label	label	3-methylglutaconic aciduria	3-Methylglutaconic aciduria	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_A41	sepsis	HP:0100806	Sepsis	label	label	sepsis	Sepsis	100.0	1.0	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ICD10_Q52.0	Congenital absence of vagina	HP:0003250	Aplasia of the vagina	label	hasExactSynonym	Congenital absence of vagina	Congenital absence of the vagina	65.02499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q89.3	Situs inversus	HP:0001696	Situs inversus totalis	label	hasRelatedSynonym	Situs inversus	Situs inversus	50.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q54.1	Hypospadias, penile	HP:0003244	Penile hypospadias	label	label	Hypospadias, penile	Penile hypospadias	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L68.0	Hirsutism	HP:0001007	Hirsutism	label	label	Hirsutism	Hirsutism	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M20.2	Hallux rigidus	HP:0025004	Hallux rigidus	label	label	Hallux rigidus	Hallux rigidus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q20.0	Common arterial trunk	HP:0001660	Truncus arteriosus	label	hasExactSynonym	Common arterial trunk	Common arterial trunk	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E40.E46	Malnutrition	HP:0004395	Malnutrition	label	label	Malnutrition	Malnutrition	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q20.5	Discordant atrioventricular connection	HP:0011553	Discordant atrioventricular connection	label	label	Discordant atrioventricular connection	Discordant atrioventricular connection	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_A40	sepsis	HP:0100806	Sepsis	label	label	sepsis	Sepsis	100.0	1.0	1.0	2	0.5	3
http://purl.obolibrary.org/obo/ICD10_J45	Asthma	HP:0002099	Asthma	label	label	Asthma	Asthma	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q67.7	Pectus carinatum	HP:0000768	Pectus carinatum	label	label	Pectus carinatum	Pectus carinatum	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q60.3	Renal hypoplasia, unilateral	HP:0012583	Unilateral renal hypoplasia	label	label	Renal hypoplasia, unilateral	Unilateral renal hypoplasia	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q04.5	Megalencephaly	HP:0001355	Megalencephaly	label	label	Megalencephaly	Megalencephaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G40	Epilepsy	HP:0001250	Seizures	label	hasRelatedSynonym	Epilepsy	Epilepsy	50.0	1.0	0.3333333333333333	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H34.1	Central retinal artery occlusion	HP:0025342	Central retinal artery occlusion	label	label	Central retinal artery occlusion	Central retinal artery occlusion	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_S73.0	Dislocation of hip	HP:0002827	Hip dislocation	label	hasExactSynonym	Dislocation of hip	Dislocation of hip	90.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R63.1	Polydipsia	HP:0001959	Polydipsia	label	label	Polydipsia	Polydipsia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D58.1	Hereditary elliptocytosis	HP:0004445	Elliptocytosis	label	hasRelatedSynonym	Hereditary elliptocytosis	Hereditary elliptocytosis	50.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q35.7	Cleft uvula	HP:0410032	Cleft of uvula	label	label	Cleft uvula	Cleft of uvula	85.0	0.5	1.0	2	0.4857142857142857	3
http://purl.obolibrary.org/obo/ICD10_L67.0	Trichorrhexis nodosa	HP:0009886	Trichorrhexis nodosa	label	label	Trichorrhexis nodosa	Trichorrhexis nodosa	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E85	amyloidosis	HP:0011034	Amyloidosis	label	label	amyloidosis	Amyloidosis	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R06.02	Shortness of breath	HP:0002098	Respiratory distress	label	hasRelatedSynonym	Shortness of breath	Shortness of breath	50.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D72.810	Lymphocytopenia	HP:0001888	Lymphopenia	label	hasExactSynonym	Lymphocytopenia	Lymphocytopenia	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L72.2	Steatocystoma multiplex	HP:0012035	Steatocystoma multiplex	label	label	Steatocystoma multiplex	Steatocystoma multiplex	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q75.3	Macrocephaly	HP:0000256	Macrocephaly	label	label	Macrocephaly	Macrocephaly	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H27.1	Dislocation of lens	HP:0001083	Ectopia lentis	label	hasExactSynonym	Dislocation of lens	Lens dislocation	65.02499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q64.0	Epispadias	HP:0000039	Epispadias	label	label	Epispadias	Epispadias	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q25.5	Atresia of pulmonary artery	HP:0004935	Pulmonary artery atresia	label	label	Atresia of pulmonary artery	Pulmonary artery atresia	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_T78.3	Angioneurotic oedema	HP:0100665	Angioedema	label	hasExactSynonym	Angioneurotic oedema	Angioneurotic oedema	90.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R49.0	Dysphonia	HP:0001618	Dysphonia	label	label	Dysphonia	Dysphonia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I28.1	Aneurysm of pulmonary artery	HP:0004937	Pulmonary artery aneurysm	label	label	Aneurysm of pulmonary artery	Pulmonary artery aneurysm	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D73.1	Hypersplenism	HP:0001971	Hypersplenism	label	label	Hypersplenism	Hypersplenism	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M86	osteomyelitis	HP:0002754	Osteomyelitis	label	label	osteomyelitis	Osteomyelitis	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q25.0	Patent ductus arteriosus	HP:0001643	Patent ductus arteriosus	label	label	Patent ductus arteriosus	Patent ductus arteriosus	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M14.6	Neuropathic arthropathy	HP:0002821	Neuropathic arthropathy	label	label	Neuropathic arthropathy	Neuropathic arthropathy	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L94.2	Calcinosis cutis	HP:0025520	Calcinosis cutis	label	label	Calcinosis cutis	Calcinosis cutis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q66.2	Metatarsus varus	HP:0001840	Metatarsus adductus	label	hasExactSynonym	Metatarsus varus	Metatarsus varus	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I25.42	Coronary artery dissection	HP:0006702	Coronary artery dissection	label	label	Coronary artery dissection	Coronary artery dissection	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G82.4	Spastic tetraplegia	HP:0002510	Spastic tetraplegia	label	label	Spastic tetraplegia	Spastic tetraplegia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R44.1	Visual hallucinations	HP:0002367	Visual hallucinations	label	label	Visual hallucinations	Visual hallucinations	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M89.5	Osteolysis	HP:0002797	Osteolysis	label	label	Osteolysis	Osteolysis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_N62	Hypertrophy of breast	HP:0010313	Breast hypertrophy	label	label	Hypertrophy of breast	Breast hypertrophy	85.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M51.4	Schmorl's nodes	HP:0030041	Schmorl's node	label	hasExactSynonym	Schmorl's nodes	Schmorl's nodes	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_D68.51	Activated protein C resistance	HP:0012175	Resistance to activated protein C	label	hasExactSynonym	Activated protein C resistance	Activated protein C resistance	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q78.1	Polyostotic fibrous dysplasia	HP:0010735	Polyostotic fibrous dysplasia	label	label	Polyostotic fibrous dysplasia	Polyostotic fibrous dysplasia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H47.2	Optic atrophy	HP:0000648	Optic atrophy	label	label	Optic atrophy	Optic atrophy	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R09.02	Hypoxemia	HP:0012418	Hypoxemia	label	label	Hypoxemia	Hypoxemia	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_E73	Lactose intolerance	HP:0004789	Lactose intolerance	label	label	Lactose intolerance	Lactose intolerance	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_M54.3	Sciatica	HP:0011868	Sciatica	label	label	Sciatica	Sciatica	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q78.2	Osteopetrosis	HP:0011002	Osteopetrosis	label	label	Osteopetrosis	Osteopetrosis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I44.0	Atrioventricular block, first degree	HP:0011705	First degree atrioventricular block	label	label	Atrioventricular block, first degree	First degree atrioventricular block	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I82.0	Budd-Chiari syndrome	HP:0002639	Budd-Chiari syndrome	label	label	Budd-Chiari syndrome	Budd-Chiari syndrome	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_F40.240	Claustrophobia	HP:0025253	Claustrophobia	label	label	Claustrophobia	Claustrophobia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_R04.0	Epistaxis	HP:0000421	Epistaxis	label	label	Epistaxis	Epistaxis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q75.4	Mandibulofacial dysostosis	HP:0005321	Mandibulofacial dysostosis	label	label	Mandibulofacial dysostosis	Mandibulofacial dysostosis	100.0	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_G50.0	Trigeminal neuralgia	HP:0100661	Trigeminal neuralgia	label	label	Trigeminal neuralgia	Trigeminal neuralgia	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L83	Acanthosis nigricans	HP:0000956	Acanthosis nigricans	label	label	Acanthosis nigricans	Acanthosis nigricans	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_L70	acne	HP:0001061	Acne	label	label	acne	Acne	100.0	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q54.2	Hypospadias, penoscrotal	HP:0000808	Penoscrotal hypospadias	label	label	Hypospadias, penoscrotal	Penoscrotal hypospadias	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H57.04	Mydriasis	HP:0011499	Mydriasis	label	label	Mydriasis	Mydriasis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q18.5	Microstomia	HP:0000160	Narrow mouth	label	hasExactSynonym	Microstomia	Microstomia	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_H53.6	Night blindness	HP:0000662	Nyctalopia	label	hasExactSynonym	Night blindness	Night blindness	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_Q55.22	Retractile testis	HP:0012646	Retractile testis	label	label	Retractile testis	Retractile testis	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ICD10_I49.02	Ventricular flutter	HP:0011841	Ventricular flutter	label	label	Ventricular flutter	Ventricular flutter	100.0	1.0	0.5	4	1.0	2

